Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
2,"ГА Петров, СВ Тихов, ВП Яковлев","Базы данных",2015,"","nizrp.narod.ru","http://nizrp.narod.ru/metod/kafpriklmatiif/8.pdf","https://scholar.google.com/scholar?cites=15034553649069302074&as_sdt=2005&sciodt=0,5&hl=en",388,"2021-05-12 14:16:17","PDF","","","",,,,,2,0.33,1,3,6,"Page 1. МИНИСТЕРСТВО ОБРАЗОВАНИЯ И НАУКИ РОССИЙСКОЙ ФЕДЕРАЦИИ ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ …"
6,"ГМ Дерлугьян","ТРАЕКТОРИЯ РОССИЙСКОГО ГОСУДАРСТВА В МИРОСИСТЕМНОЙ ПЕРСПЕКТИВЕ, 1860-е-2000 гг",2001,"Вестник института цивилизации","elibrary.ru","https://elibrary.ru/item.asp?id=23563470","https://scholar.google.com/scholar?cites=10879931238997592928&as_sdt=2005&sciodt=0,5&hl=en",389,"2021-05-12 14:16:17","","","","",,,,,6,0.30,6,1,20,"… На чем и основаны превратно телеологические (целеположенные) интерпретации модернизации как однолинейного прогресса. (Аналогичные интерпретации прогресса сегодня уже преодолены в эволюционной биологии …"
0,"ИВ Антошина, ЮТ Котов","и микропроцессорные системы",2005,"Москва","xn--e1ajqk.kiev.ua","http://xn--e1ajqk.kiev.ua/wp-content/uploads/2019/12/antoshina-iv-kotov-yut-mikroprocessory-i-mikroprocessornye-sistemy-analiticheskiy-obzor_557ec7fe71f.pdf","",390,"2021-05-12 14:16:17","PDF","","","",,,,,0,0.00,0,2,16,"Page 1. Государственное образовательное учреждение высшего профессионального образования «Московский государственный университет леса» Факультет электроники и системотехники Кафедра электроники …"
0,"ДА Шашков","ОСОБЕННОСТИ УЧЁТА КРУГЛЫХ ЛЕСОМАТЕРИАЛОВ В ЗАРУБЕЖНЫХ СТРАНАХ",2020,"WORLD SCIENCE: PROBLEMS AND INNOVATIONS …","naukaip.ru","https://naukaip.ru/wp-content/uploads/2020/08/MK-868.pdf#page=56","",391,"2021-05-12 14:16:17","PDF","","","",,,,,0,0.00,0,1,1,"… Следовательно, теперь нам необходимо более глубоко исследовать четыре отличительных этапа развития информационно-коммуникационных технологий в эту эпоху [2]. Первый этап, корпоративные вычисления, был основан на мэйнфреймах …"
0,"НГ Кудрявцев, ДВ Кудин, МЮ Беликова, ВН Власов","ББК 32.973 я73 К 88",2015,"","robionika.ru","http://robionika.ru/uploads/files/book_informatic.pdf","",392,"2021-05-12 14:16:17","PDF","","","",,,,,0,0.00,0,4,6,"Page 1. Федеральное государственное бюджетное образовательное учреждение высшего профессионального образования «Горно-Алтайский государственный университет» Н. Г. Кудрявцев, Д. В. Кудин, М. Ю. Беликова ЭЛЕМЕНТАРНЫЕ ОСНОВЫ …"
39,"АВ Майстренко, НВ Майстренко","Информационные технологии в науке, образовании и инженерной практике: учебное пособие",2012,"Тамбов: Изд-во ФГБОУ ВПО «ТГТУ","tstu.ru","https://www.tstu.ru/book/elib/pdf/2009/maistrenko_h.pdf","https://scholar.google.com/scholar?cites=4302442844650220792&as_sdt=2005&sciodt=0,5&hl=en",393,"2021-05-12 14:16:17","PDF","","","",,,,,39,4.33,20,2,9,"Page 1. А.В. МАЙСТРЕНКО, Н.В. МАЙСТРЕНКО • ИЗДАТЕЛЬСТВО ТГТУ • Page 2. Министерство образования и науки Российской Федерации ГОУ ВПО «Тамбовский государственный технический университет» А.В. МАЙСТРЕНКО, Н.В. МАЙСТРЕНКО …"
0,"ЮА Фатеева","Деятельность коммерческих банков РФ по предоставлению цифровых продуктов и услуг в современных экономических условиях (на примере ПАО КБ « …",2019,"","vital.lib.tsu.ru","http://vital.lib.tsu.ru/vital/access/services/Download/vital:8699/SOURCE01","",394,"2021-05-12 14:16:17","PDF","","","",,,,,0,0.00,0,1,2,"… Всё это поднимает современную жизнь на новый уровень развития, но вместе с тем и заставляет неустанно контролировать процессы повсеместной модернизации, чтобы не отставать от возрастающих темпов технического и экономического прогресса …"
10,"Н Димитри, Г Пига, Д Спаньоло","Руководство по закупкам",2019,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=TRTKCQAAQBAJ&oi=fnd&pg=PT3&dq=%D0%BC%D0%BE%D0%B4%D0%B5%D1%80%D0%BD%D0%B8%D0%B7%D0%B0%D1%86%D0%B8%D1%8F+%D0%BC%D0%B5%D0%B9%D0%BD%D1%84%D1%80%D0%B5%D0%B9%D0%BC%D0%BE%D0%B2&ots=z__zkImXGB&sig=jl3adYUUoTTcwfFf7si2yCk0jN4","https://scholar.google.com/scholar?cites=1288107942465110097&as_sdt=2005&sciodt=0,5&hl=en",395,"2021-05-12 14:16:17","BOOK","","","",,,,,10,5.00,3,3,2,"Page 1. | - Руководство ПО За КУПКaМ Под редакцией Н. Димитри Пита Дж. Спаньоло в высшдя шкомм экономики * ниши он минныи и типинтипы и нитник инститит Page 2. Руководство по закупкам Page 3. © Cambridge …"
42,"ОВ Ефремов, ПС Беляев","Информационные системы в науке, образовании и бизнесе",2006,"Тамбов: Изд-во Тамб. гос. техн. ун-та","tstu.ru","https://tstu.ru/book/elib/pdf/2006/efremov2.pdf","https://scholar.google.com/scholar?cites=850641557504934134&as_sdt=2005&sciodt=0,5&hl=en",396,"2021-05-12 14:16:17","PDF","","","",,,,,42,2.80,21,2,15,"… компьютера. В крупных организациях наряду с персональным компьютером в состав технической базы информационной системы входят и более мощные компьютеры (так называемые мэйнфреймы или суперЭВМ) …"
0,"ВВ Золотарев, НА Федорова","З 80 Анализ защищенности автоматизированных систем: Учебное пособие",2007,"","dstu.dp.ua","http://www.dstu.dp.ua/Portal/Data/book/b-114.pdf","",397,"2021-05-12 14:16:17","PDF","","","",,,,,0,0.00,0,2,14,"… детализированный перечень требований руководящих документов по защи- щенности информации для данного класса систем; • рекомендации по формированию политики информационной безопасности, созданию или модернизации подсистемы защиты …"
0,"АВ Чуйков","T• C omm",,"media-publisher.ru","","http://media-publisher.ru/old/pdf/Nom-3-2010-sait.pdf","",398,"2021-05-12 14:16:17","PDF","","","",,,,,0,0.00,0,1,,"… Руководствуясь этой основополагающей идеей, Hitachi Data Systems по могла ИТ специалистам совершить переход от тра диционных систем на базе мейнфреймов вчераш него дня к более открытым системам, позволяющим объединять на одной платформе …"
0,"ВО Логиновская","Развитие системы электронного документооборота в органах исполнительной власти",2018,"","dspace.susu.ru","http://dspace.susu.ru/xmlui/bitstream/handle/0001.74/22871/2018_221_loginovskayavo.pdf?sequence=1","",399,"2021-05-12 14:16:17","PDF","","","",,,,,0,0.00,0,1,3,"Page 1. Министерство образования и науки Российской Федерации Федеральное государственное автономное образовательное учреждение высшего образования «Южно-Уральский государственный университет …"
12,"П Терещенко, В Астапчук","Интерфейсы информационных систем",2019,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=R7ZXDwAAQBAJ&oi=fnd&pg=PA4&dq=%D0%BC%D0%BE%D0%B4%D0%B5%D1%80%D0%BD%D0%B8%D0%B7%D0%B0%D1%86%D0%B8%D1%8F+%D0%BC%D0%B5%D0%B9%D0%BD%D1%84%D1%80%D0%B5%D0%B9%D0%BC%D0%BE%D0%B2&ots=yJaItDCwDa&sig=UM_N5o5pviMNlmTGCWNvByjmqqs","https://scholar.google.com/scholar?cites=16747203491462773958&as_sdt=2005&sciodt=0,5&hl=en",400,"2021-05-12 14:16:17","BOOK","","","",,,,,12,6.00,6,2,2,"… Как правило, не следует отказываться от многих наследованных приложений (даже от мэйнфреймов), но их можно существенно улучшить, если интегри- ровать присущие им деловую логику и данные с другими приложе- ниями …"
0,"ЮА Васильева, СБ Попов","РАЗРАБОТКА СИСТЕМЫ ОПРЕДЕЛЕНИЯ КАТЕГОРИИ ЦЕНЫ ТОВАРА НА ОСНОВЕ КОМПЛЕКСИРОВАНИЯ НАБОРА АЛГОРИТМОВ …",2019,"Электронный научный журнал","sibac.info","https://sibac.info/archive/journal/student/22%2866_1%29.pdf#page=39","",401,"2021-05-12 14:16:17","PDF","","","",,,,,0,0.00,0,2,2,"Page 39. Научный журнал «Студенческий» № 22 (66), часть 1, июнь, 2019 г. 38 РАЗРАБОТКА СИСТЕМЫ ОПРЕДЕЛЕНИЯ КАТЕГОРИИ ЦЕНЫ ТОВАРА НА ОСНОВЕ КОМПЛЕКСИРОВАНИЯ НАБОРА АЛГОРИТМОВ …"
0,"НГ Ярушкина, ТА Меркулова","ББК 32.965 я 7 Я 78",2002,"","venec.ulstu.ru","http://venec.ulstu.ru/lib/2002/Yarushkina_Merkulova.pdf","",402,"2021-05-12 14:16:17","PDF","","","",,,,,0,0.00,0,2,19,"Page 1. Н. Г. ЯРУШКИНА, Т.А. МЕРКУЛОВА ПРОЕКТИРОВАНИЕ БАЗ ДАННЫХ ДЛЯ ЭКОНОМИЧЕСКИХ ИНФОРМАЦИОННЫХ СИСТЕМ В СРЕДЕ СЕРВЕРА ДАННЫХ ORACLE 7.3. Рекомендовано Учебно-методическим …"
